2022-11-27 18:30:49 status half-installed initramfs-tools:all 0.109.1
2022-11-27 18:30:49 status half-installed initramfs-tools:all 0.109.1
2022-11-27 18:30:49 status unpacked initramfs-tools:all 0.120+deb8u3
2022-11-27 18:30:49 status unpacked initramfs-tools:all 0.120+deb8u3
2022-11-27 18:30:50 upgrade console-setup:all 1.88 1.123
2022-11-27 18:30:50 status half-configured console-setup:all 1.88
2022-11-27 18:30:50 status unpacked console-setup:all 1.88
2022-11-27 18:30:50 status half-installed console-setup:all 1.88
2022-11-27 18:30:51 status half-installed console-setup:all 1.88
2022-11-27 18:30:51 status unpacked console-setup:all 1.123
2022-11-27 18:30:51 status unpacked console-setup:all 1.123
2022-11-27 18:30:54 upgrade keyboard-configuration:all 1.88 1.123
2022-11-27 18:30:54 status half-configured keyboard-configuration:all 1.88
2022-11-27 18:30:54 status unpacked keyboard-configuration:all 1.88
2022-11-27 18:30:54 status half-installed keyboard-configuration:all 1.88
2022-11-27 18:30:54 status half-installed keyboard-configuration:all 1.88
2022-11-27 18:30:55 status unpacked keyboard-configuration:all 1.123
2022-11-27 18:30:55 status unpacked keyboard-configuration:all 1.123
2022-11-27 18:30:55 upgrade cpio:armhf 2.11+dfsg-0.1 2.11+dfsg-4.1+deb8u1
2022-11-27 18:30:55 status half-configured cpio:armhf 2.11+dfsg-0.1
2022-11-27 18:30:55 status unpacked cpio:armhf 2.11+dfsg-0.1
2022-11-27 18:30:55 status half-installed cpio:armhf 2.11+dfsg-0.1
2022-11-27 18:31:03 status half-installed cpio:armhf 2.11+dfsg-0.1
2022-11-27 18:31:04 status unpacked cpio:armhf 2.11+dfsg-4.1+deb8u1
2022-11-27 18:31:04 status unpacked cpio:armhf 2.11+dfsg-4.1+deb8u1
2022-11-27 18:31:04 upgrade kmod:armhf 9-3 18-3
2022-11-27 18:31:04 status half-configured kmod:armhf 9-3
2022-11-27 18:31:04 status unpacked kmod:armhf 9-3
2022-11-27 18:31:04 status half-installed kmod:armhf 9-3
2022-11-27 18:31:05 status half-installed kmod:armhf 9-3
2022-11-27 18:31:05 status unpacked kmod:armhf 18-3
2022-11-27 18:31:05 status unpacked kmod:armhf 18-3
2022-11-27 18:31:05 upgrade module-init-tools:all 9-3 18-3
2022-11-27 18:31:05 status half-configured module-init-tools:all 9-3
2022-11-27 18:31:05 status unpacked module-init-tools:all 9-3
2022-11-27 18:31:06 status half-installed module-init-tools:all 9-3
2022-11-27 18:31:06 status half-installed module-init-tools:all 9-3
2022-11-27 18:31:06 status unpacked module-init-tools:all 18-3
2022-11-27 18:31:06 status unpacked module-init-tools:all 18-3
2022-11-27 18:31:06 upgrade libpcsclite1:armhf 1.8.4-1+deb7u1 1.8.13-1+deb8u1
2022-11-27 18:31:06 status half-configured libpcsclite1:armhf 1.8.4-1+deb7u1
2022-11-27 18:31:07 status unpacked libpcsclite1:armhf 1.8.4-1+deb7u1
2022-11-27 18:31:07 status half-installed libpcsclite1:armhf 1.8.4-1+deb7u1
2022-11-27 18:31:07 status half-installed libpcsclite1:armhf 1.8.4-1+deb7u1
2022-11-27 18:31:07 status unpacked libpcsclite1:armhf 1.8.13-1+deb8u1
2022-11-27 18:31:07 status unpacked libpcsclite1:armhf 1.8.13-1+deb8u1
2022-11-27 18:31:07 upgrade libreadline5:armhf 5.2+dfsg-2~deb7u1 5.2+dfsg-2
2022-11-27 18:31:07 status half-configured libreadline5:armhf 5.2+dfsg-2~deb7u1
2022-11-27 18:31:07 status unpacked libreadline5:armhf 5.2+dfsg-2~deb7u1
2022-11-27 18:31:07 status half-installed libreadline5:armhf 5.2+dfsg-2~deb7u1
2022-11-27 18:31:08 status half-installed libreadline5:armhf 5.2+dfsg-2~deb7u1
2022-11-27 18:31:08 status unpacked libreadline5:armhf 5.2+dfsg-2
2022-11-27 18:31:09 status unpacked libreadline5:armhf 5.2+dfsg-2
2022-11-27 18:31:09 upgrade ntpdate:armhf 1:4.2.6.p5+dfsg-2 1:4.2.6.p5+dfsg-7+deb8u2
2022-11-27 18:31:09 status half-configured ntpdate:armhf 1:4.2.6.p5+dfsg-2
2022-11-27 18:31:09 status unpacked ntpdate:armhf 1:4.2.6.p5+dfsg-2
2022-11-27 18:31:09 status half-installed ntpdate:armhf 1:4.2.6.p5+dfsg-2
2022-11-27 18:31:10 status half-installed ntpdate:armhf 1:4.2.6.p5+dfsg-2
2022-11-27 18:31:10 status unpacked ntpdate:armhf 1:4.2.6.p5+dfsg-7+deb8u2
2022-11-27 18:31:10 status unpacked ntpdate:armhf 1:4.2.6.p5+dfsg-7+deb8u2
2022-11-27 18:31:10 upgrade libsystemd-login0:armhf 44-11+deb7u4 215-17+deb8u7
2022-11-27 18:31:10 status half-configured libsystemd-login0:armhf 44-11+deb7u4
2022-11-27 18:31:10 status unpacked libsystemd-login0:armhf 44-11+deb7u4
2022-11-27 18:31:10 status half-installed libsystemd-login0:armhf 44-11+deb7u4
2022-11-27 18:31:10 status half-installed libsystemd-login0:armhf 44-11+deb7u4
2022-11-27 18:31:10 status unpacked libsystemd-login0:armhf 215-17+deb8u7
2022-11-27 18:31:10 status unpacked libsystemd-login0:armhf 215-17+deb8u7
2022-11-27 18:31:11 upgrade gpgv:armhf 1.4.12-7+deb7u3 1.4.18-7+deb8u5
2022-11-27 18:31:11 status half-configured gpgv:armhf 1.4.12-7+deb7u3
2022-11-27 18:31:11 status unpacked gpgv:armhf 1.4.12-7+deb7u3
2022-11-27 18:31:11 status half-installed gpgv:armhf 1.4.12-7+deb7u3
2022-11-27 18:31:12 status half-installed gpgv:armhf 1.4.12-7+deb7u3
2022-11-27 18:31:12 status unpacked gpgv:armhf 1.4.18-7+deb8u5
2022-11-27 18:31:12 status unpacked gpgv:armhf 1.4.18-7+deb8u5
2022-11-27 18:31:13 startup packages configure
2022-11-27 18:31:13 configure gpgv:armhf 1.4.18-7+deb8u5 <none>
2022-11-27 18:31:13 status unpacked gpgv:armhf 1.4.18-7+deb8u5
2022-11-27 18:31:13 status half-configured gpgv:armhf 1.4.18-7+deb8u5
2022-11-27 18:31:13 status installed gpgv:armhf 1.4.18-7+deb8u5
2022-11-27 18:31:14 startup archives unpack
2022-11-27 18:31:14 upgrade gnupg:armhf 1.4.12-7+deb7u3 1.4.18-7+deb8u5
2022-11-27 18:31:14 status half-configured gnupg:armhf 1.4.12-7+deb7u3
2022-11-27 18:31:14 status unpacked gnupg:armhf 1.4.12-7+deb7u3
2022-11-27 18:31:14 status half-installed gnupg:armhf 1.4.12-7+deb7u3
2022-11-27 18:31:15 status triggers-pending install-info:armhf 6.3.0.dfsg.1-1+b2
2022-11-27 18:31:18 status half-installed gnupg:armhf 1.4.12-7+deb7u3
2022-11-27 18:31:18 status unpacked gnupg:armhf 1.4.18-7+deb8u5
2022-11-27 18:31:18 status unpacked gnupg:armhf 1.4.18-7+deb8u5
2022-11-27 18:31:19 trigproc install-info:armhf 6.3.0.dfsg.1-1+b2 6.3.0.dfsg.1-1+b2
2022-11-27 18:31:19 status half-configured install-info:armhf 6.3.0.dfsg.1-1+b2
2022-11-27 18:31:19 status installed install-info:armhf 6.3.0.dfsg.1-1+b2
2022-11-27 18:31:21 startup packages configure
2022-11-27 18:31:21 configure gnupg:armhf 1.4.18-7+deb8u5 <none>
2022-11-27 18:31:21 status unpacked gnupg:armhf 1.4.18-7+deb8u5
2022-11-27 18:31:21 status half-configured gnupg:armhf 1.4.18-7+deb8u5
2022-11-27 18:31:21 status installed gnupg:armhf 1.4.18-7+deb8u5
2022-11-27 18:31:22 startup archives unpack
2022-11-27 18:31:22 upgrade less:armhf 444-4 458-3
2022-11-27 18:31:22 status half-configured less:armhf 444-4
2022-11-27 18:31:22 status unpacked less:armhf 444-4
2022-11-27 18:31:22 status half-installed less:armhf 444-4
2022-11-27 18:31:22 status half-installed less:armhf 444-4
2022-11-27 18:31:23 status unpacked less:armhf 458-3
2022-11-27 18:31:23 status unpacked less:armhf 458-3
2022-11-27 18:31:23 upgrade manpages:all 3.44-1 3.74-1
2022-11-27 18:31:23 status half-configured manpages:all 3.44-1
2022-11-27 18:31:23 status unpacked manpages:all 3.44-1
2022-11-27 18:31:23 status half-installed manpages:all 3.44-1
2022-11-27 18:31:24 status half-installed manpages:all 3.44-1
2022-11-27 18:31:24 status unpacked manpages:all 3.74-1
2022-11-27 18:31:24 status unpacked manpages:all 3.74-1
2022-11-27 18:31:24 upgrade nano:armhf 2.2.6-1+b2 2.2.6-3
2022-11-27 18:31:24 status half-configured nano:armhf 2.2.6-1+b2
2022-11-27 18:31:24 status unpacked nano:armhf 2.2.6-1+b2
2022-11-27 18:31:24 status half-installed nano:armhf 2.2.6-1+b2
2022-11-27 18:31:25 status triggers-pending install-info:armhf 6.3.0.dfsg.1-1+b2
2022-11-27 18:31:25 status half-installed nano:armhf 2.2.6-1+b2
2022-11-27 18:31:26 status unpacked nano:armhf 2.2.6-3
2022-11-27 18:31:26 status unpacked nano:armhf 2.2.6-3
2022-11-27 18:31:26 upgrade netcat-traditional:armhf 1.10-40 1.10-41
2022-11-27 18:31:26 status half-configured netcat-traditional:armhf 1.10-40
2022-11-27 18:31:26 status unpacked netcat-traditional:armhf 1.10-40
2022-11-27 18:31:26 status half-installed netcat-traditional:armhf 1.10-40
2022-11-27 18:31:27 status half-installed netcat-traditional:armhf 1.10-40
2022-11-27 18:31:27 status unpacked netcat-traditional:armhf 1.10-41
2022-11-27 18:31:27 status unpacked netcat-traditional:armhf 1.10-41
2022-11-27 18:31:27 upgrade vim-tiny:armhf 2:7.3.547-7 2:7.4.488-7+deb8u3
2022-11-27 18:31:27 status half-configured vim-tiny:armhf 2:7.3.547-7
2022-11-27 18:31:27 status unpacked vim-tiny:armhf 2:7.3.547-7
2022-11-27 18:31:27 status half-installed vim-tiny:armhf 2:7.3.547-7
2022-11-27 18:31:28 status half-installed vim-tiny:armhf 2:7.3.547-7
2022-11-27 18:31:28 status unpacked vim-tiny:armhf 2:7.4.488-7+deb8u3
2022-11-27 18:31:28 status unpacked vim-tiny:armhf 2:7.4.488-7+deb8u3
2022-11-27 18:31:28 upgrade vim-common:armhf 2:7.3.547-7 2:7.4.488-7+deb8u3
2022-11-27 18:31:28 status half-configured vim-common:armhf 2:7.3.547-7
2022-11-27 18:31:28 status unpacked vim-common:armhf 2:7.3.547-7
2022-11-27 18:31:28 status half-installed vim-common:armhf 2:7.3.547-7
2022-11-27 18:31:29 status half-installed vim-common:armhf 2:7.3.547-7
2022-11-27 18:31:29 status unpacked vim-common:armhf 2:7.4.488-7+deb8u3
2022-11-27 18:31:29 status unpacked vim-common:armhf 2:7.4.488-7+deb8u3
2022-11-27 18:31:29 upgrade info:armhf 4.13a.dfsg.1-10 5.2.0.dfsg.1-6
2022-11-27 18:31:29 status half-configured info:armhf 4.13a.dfsg.1-10
2022-11-27 18:31:29 status unpacked info:armhf 4.13a.dfsg.1-10
2022-11-27 18:31:29 status half-installed info:armhf 4.13a.dfsg.1-10
2022-11-27 18:31:30 status half-installed info:armhf 4.13a.dfsg.1-10
2022-11-27 18:31:30 status unpacked info:armhf 5.2.0.dfsg.1-6
2022-11-27 18:31:30 status unpacked info:armhf 5.2.0.dfsg.1-6
2022-11-27 18:31:30 upgrade xz-utils:armhf 5.1.1alpha+20120614-2 5.1.1alpha+20120614-2+b3
2022-11-27 18:31:30 status half-configured xz-utils:armhf 5.1.1alpha+20120614-2
2022-11-27 18:31:30 status unpacked xz-utils:armhf 5.1.1alpha+20120614-2
2022-11-27 18:31:30 status half-installed xz-utils:armhf 5.1.1alpha+20120614-2
2022-11-27 18:31:30 status half-installed xz-utils:armhf 5.1.1alpha+20120614-2
2022-11-27 18:31:30 status unpacked xz-utils:armhf 5.1.1alpha+20120614-2+b3
2022-11-27 18:31:30 status unpacked xz-utils:armhf 5.1.1alpha+20120614-2+b3
2022-11-27 18:31:31 upgrade dosfstools:armhf 3.0.13-1 3.0.27-1
2022-11-27 18:31:31 status half-configured dosfstools:armhf 3.0.13-1
2022-11-27 18:31:31 status unpacked dosfstools:armhf 3.0.13-1
2022-11-27 18:31:31 status half-installed dosfstools:armhf 3.0.13-1
2022-11-27 18:31:31 status half-installed dosfstools:armhf 3.0.13-1
2022-11-27 18:31:31 status unpacked dosfstools:armhf 3.0.27-1
2022-11-27 18:31:31 status unpacked dosfstools:armhf 3.0.27-1
2022-11-27 18:31:32 upgrade lsb-release:all 4.1+Debian8+deb7u1 4.1+Debian13+nmu1
2022-11-27 18:31:32 status half-configured lsb-release:all 4.1+Debian8+deb7u1
2022-11-27 18:31:32 status unpacked lsb-release:all 4.1+Debian8+deb7u1
2022-11-27 18:31:32 status half-installed lsb-release:all 4.1+Debian8+deb7u1
2022-11-27 18:31:32 status half-installed lsb-release:all 4.1+Debian8+deb7u1
2022-11-27 18:31:32 status unpacked lsb-release:all 4.1+Debian13+nmu1
2022-11-27 18:31:32 status unpacked lsb-release:all 4.1+Debian13+nmu1
2022-11-27 18:31:33 upgrade usbutils:armhf 1:005-3 1:007-2
2022-11-27 18:31:33 status half-configured usbutils:armhf 1:005-3
2022-11-27 18:31:33 status unpacked usbutils:armhf 1:005-3
2022-11-27 18:31:33 status half-installed usbutils:armhf 1:005-3
2022-11-27 18:31:33 status half-installed usbutils:armhf 1:005-3
2022-11-27 18:31:33 status unpacked usbutils:armhf 1:007-2
2022-11-27 18:31:33 status unpacked usbutils:armhf 1:007-2
2022-11-27 18:31:33 upgrade wpasupplicant:armhf 1.0-3+b1 2.3-1+deb8u5
2022-11-27 18:31:33 status half-configured wpasupplicant:armhf 1.0-3+b1
2022-11-27 18:31:33 status unpacked wpasupplicant:armhf 1.0-3+b1
2022-11-27 18:31:33 status half-installed wpasupplicant:armhf 1.0-3+b1
2022-11-27 18:31:40 status half-installed wpasupplicant:armhf 1.0-3+b1
2022-11-27 18:31:40 status unpacked wpasupplicant:armhf 2.3-1+deb8u5
2022-11-27 18:31:40 status unpacked wpasupplicant:armhf 2.3-1+deb8u5
2022-11-27 18:31:40 trigproc install-info:armhf 6.3.0.dfsg.1-1+b2 6.3.0.dfsg.1-1+b2
2022-11-27 18:31:40 status half-configured install-info:armhf 6.3.0.dfsg.1-1+b2
2022-11-27 18:31:41 status installed install-info:armhf 6.3.0.dfsg.1-1+b2
2022-11-27 18:31:43 startup packages configure
2022-11-27 18:31:43 configure mawk:armhf 1.3.3-17+b3 <none>
2022-11-27 18:31:43 status unpacked mawk:armhf 1.3.3-17+b3
2022-11-27 18:31:43 status half-configured mawk:armhf 1.3.3-17+b3
2022-11-27 18:31:43 status installed mawk:armhf 1.3.3-17+b3
2022-11-27 18:31:43 configure locales:all 2.19-18+deb8u10 <none>
2022-11-27 18:31:43 status unpacked locales:all 2.19-18+deb8u10
2022-11-27 18:31:43 status unpacked locales:all 2.19-18+deb8u10
2022-11-27 18:31:43 status half-configured locales:all 2.19-18+deb8u10
2022-11-27 18:31:54 status installed locales:all 2.19-18+deb8u10
2022-11-27 18:31:54 configure libnih1:armhf 1.0.3-4.3 <none>
2022-11-27 18:31:54 status unpacked libnih1:armhf 1.0.3-4.3
2022-11-27 18:31:54 status half-configured libnih1:armhf 1.0.3-4.3
2022-11-27 18:31:54 status installed libnih1:armhf 1.0.3-4.3
2022-11-27 18:31:54 status triggers-pending libc-bin:armhf 2.19-18+deb8u10
2022-11-27 18:31:54 configure libdbus-1-3:armhf 1.8.22-0+deb8u1 <none>
2022-11-27 18:31:54 status unpacked libdbus-1-3:armhf 1.8.22-0+deb8u1
2022-11-27 18:31:54 status half-configured libdbus-1-3:armhf 1.8.22-0+deb8u1
2022-11-27 18:31:54 status installed libdbus-1-3:armhf 1.8.22-0+deb8u1
2022-11-27 18:31:55 configure libnih-dbus1:armhf 1.0.3-4.3 <none>
2022-11-27 18:31:55 status unpacked libnih-dbus1:armhf 1.0.3-4.3
2022-11-27 18:31:55 status half-configured libnih-dbus1:armhf 1.0.3-4.3
2022-11-27 18:31:55 status installed libnih-dbus1:armhf 1.0.3-4.3
2022-11-27 18:31:55 configure liblockfile-bin:armhf 1.14-1+b1 <none>
2022-11-27 18:31:55 status unpacked liblockfile-bin:armhf 1.14-1+b1
2022-11-27 18:31:55 status half-configured liblockfile-bin:armhf 1.14-1+b1
2022-11-27 18:31:55 status installed liblockfile-bin:armhf 1.14-1+b1
2022-11-27 18:31:55 configure liblockfile1:armhf 1.14-1+b1 <none>
2022-11-27 18:31:55 status unpacked liblockfile1:armhf 1.14-1+b1
2022-11-27 18:31:55 status half-configured liblockfile1:armhf 1.14-1+b1
2022-11-27 18:31:55 status installed liblockfile1:armhf 1.14-1+b1
2022-11-27 18:31:55 configure libnfnetlink0:armhf 1.0.1-3 <none>
2022-11-27 18:31:55 status unpacked libnfnetlink0:armhf 1.0.1-3
2022-11-27 18:31:55 status half-configured libnfnetlink0:armhf 1.0.1-3
2022-11-27 18:31:55 status installed libnfnetlink0:armhf 1.0.1-3
2022-11-27 18:31:55 configure libxau6:armhf 1:1.0.8-1 <none>
2022-11-27 18:31:55 status unpacked libxau6:armhf 1:1.0.8-1
2022-11-27 18:31:55 status half-configured libxau6:armhf 1:1.0.8-1
2022-11-27 18:31:55 status installed libxau6:armhf 1:1.0.8-1
2022-11-27 18:31:55 configure adduser:all 3.115 <none>
2022-11-27 18:31:55 status unpacked adduser:all 3.115
2022-11-27 18:31:55 status unpacked adduser:all 3.115
2022-11-27 18:31:55 status half-configured adduser:all 3.115
2022-11-27 18:31:58 status installed adduser:all 3.115
2022-11-27 18:31:58 configure groff-base:armhf 1.22.3-9 <none>
2022-11-27 18:31:58 status unpacked groff-base:armhf 1.22.3-9
2022-11-27 18:31:58 status unpacked groff-base:armhf 1.22.3-9
2022-11-27 18:31:58 status unpacked groff-base:armhf 1.22.3-9
2022-11-27 18:31:58 status half-configured groff-base:armhf 1.22.3-9
2022-11-27 18:31:58 status installed groff-base:armhf 1.22.3-9
2022-11-27 18:31:58 configure libcap2:armhf 1:2.25-1 <none>
2022-11-27 18:31:58 status unpacked libcap2:armhf 1:2.25-1
2022-11-27 18:31:58 status half-configured libcap2:armhf 1:2.25-1
2022-11-27 18:31:58 status installed libcap2:armhf 1:2.25-1
2022-11-27 18:31:58 configure libgdbm3:armhf 1.8.3-14 <none>
2022-11-27 18:31:58 status unpacked libgdbm3:armhf 1.8.3-14
2022-11-27 18:31:58 status half-configured libgdbm3:armhf 1.8.3-14
2022-11-27 18:31:58 status installed libgdbm3:armhf 1.8.3-14
2022-11-27 18:31:58 configure libpopt0:armhf 1.16-10 <none>
2022-11-27 18:31:58 status unpacked libpopt0:armhf 1.16-10
2022-11-27 18:31:58 status half-configured libpopt0:armhf 1.16-10
2022-11-27 18:31:58 status installed libpopt0:armhf 1.16-10
2022-11-27 18:31:58 configure logrotate:armhf 3.11.0-0.1 <none>
2022-11-27 18:31:58 status unpacked logrotate:armhf 3.11.0-0.1
2022-11-27 18:31:58 status unpacked logrotate:armhf 3.11.0-0.1
2022-11-27 18:31:58 status unpacked logrotate:armhf 3.11.0-0.1
2022-11-27 18:31:58 status half-configured logrotate:armhf 3.11.0-0.1
2022-11-27 18:31:58 status installed logrotate:armhf 3.11.0-0.1
2022-11-27 18:31:58 configure net-tools:armhf 1.60+git20161116.90da8a0-1 <none>
2022-11-27 18:31:58 status unpacked net-tools:armhf 1.60+git20161116.90da8a0-1
2022-11-27 18:31:58 status half-configured net-tools:armhf 1.60+git20161116.90da8a0-1
2022-11-27 18:31:58 status installed net-tools:armhf 1.60+git20161116.90da8a0-1
2022-11-27 18:31:58 configure ifupdown:armhf 0.7.53.1 <none>
2022-11-27 18:31:58 status unpacked ifupdown:armhf 0.7.53.1
2022-11-27 18:31:58 status unpacked ifupdown:armhf 0.7.53.1
2022-11-27 18:31:59 status unpacked ifupdown:armhf 0.7.53.1
2022-11-27 18:31:59 status unpacked ifupdown:armhf 0.7.53.1
2022-11-27 18:31:59 status unpacked ifupdown:armhf 0.7.53.1
2022-11-27 18:31:59 status unpacked ifupdown:armhf 0.7.53.1
2022-11-27 18:31:59 status unpacked ifupdown:armhf 0.7.53.1
2022-11-27 18:31:59 status unpacked ifupdown:armhf 0.7.53.1
2022-11-27 18:31:59 status unpacked ifupdown:armhf 0.7.53.1
2022-11-27 18:31:59 status half-configured ifupdown:armhf 0.7.53.1
2022-11-27 18:31:59 status installed ifupdown:armhf 0.7.53.1
2022-11-27 18:32:00 configure netbase:all 5.4 <none>
2022-11-27 18:32:00 status unpacked netbase:all 5.4
2022-11-27 18:32:00 status unpacked netbase:all 5.4
2022-11-27 18:32:00 status unpacked netbase:all 5.4
2022-11-27 18:32:00 status unpacked netbase:all 5.4
2022-11-27 18:32:00 status half-configured netbase:all 5.4
2022-11-27 18:32:00 status installed netbase:all 5.4
2022-11-27 18:32:00 configure traceroute:armhf 1:2.1.0-2 <none>
2022-11-27 18:32:00 status unpacked traceroute:armhf 1:2.1.0-2
2022-11-27 18:32:00 status half-configured traceroute:armhf 1:2.1.0-2
2022-11-27 18:32:01 status installed traceroute:armhf 1:2.1.0-2
2022-11-27 18:32:01 configure libnewt0.52:armhf 0.52.17-1+b1 <none>
2022-11-27 18:32:01 status unpacked libnewt0.52:armhf 0.52.17-1+b1
2022-11-27 18:32:01 status unpacked libnewt0.52:armhf 0.52.17-1+b1
2022-11-27 18:32:01 status half-configured libnewt0.52:armhf 0.52.17-1+b1
2022-11-27 18:32:01 status installed libnewt0.52:armhf 0.52.17-1+b1
2022-11-27 18:32:01 configure whiptail:armhf 0.52.19-1+b1 <none>
2022-11-27 18:32:01 status unpacked whiptail:armhf 0.52.19-1+b1
2022-11-27 18:32:01 status half-configured whiptail:armhf 0.52.19-1+b1
2022-11-27 18:32:01 status installed whiptail:armhf 0.52.19-1+b1
2022-11-27 18:32:01 configure libtext-wrapi18n-perl:all 0.06-7.1 <none>
2022-11-27 18:32:01 status unpacked libtext-wrapi18n-perl:all 0.06-7.1
2022-11-27 18:32:01 status half-configured libtext-wrapi18n-perl:all 0.06-7.1
2022-11-27 18:32:01 status installed libtext-wrapi18n-perl:all 0.06-7.1
2022-11-27 18:32:01 configure bzip2:armhf 1.0.6-8.1 <none>
2022-11-27 18:32:01 status unpacked bzip2:armhf 1.0.6-8.1
2022-11-27 18:32:01 status half-configured bzip2:armhf 1.0.6-8.1
2022-11-27 18:32:01 status installed bzip2:armhf 1.0.6-8.1
2022-11-27 18:32:01 configure libidn11:armhf 1.33-1+deb9u1 <none>
2022-11-27 18:32:01 status unpacked libidn11:armhf 1.33-1+deb9u1
2022-11-27 18:32:01 status half-configured libidn11:armhf 1.33-1+deb9u1
2022-11-27 18:32:01 status installed libidn11:armhf 1.33-1+deb9u1
2022-11-27 18:32:01 configure libkeyutils1:armhf 1.5.9-9 <none>
2022-11-27 18:32:01 status unpacked libkeyutils1:armhf 1.5.9-9
2022-11-27 18:32:01 status half-configured libkeyutils1:armhf 1.5.9-9
2022-11-27 18:32:01 status installed libkeyutils1:armhf 1.5.9-9
2022-11-27 18:32:01 configure libsqlite3-0:armhf 3.16.2-5+deb9u3 <none>
2022-11-27 18:32:01 status unpacked libsqlite3-0:armhf 3.16.2-5+deb9u3
2022-11-27 18:32:01 status half-configured libsqlite3-0:armhf 3.16.2-5+deb9u3
2022-11-27 18:32:01 status installed libsqlite3-0:armhf 3.16.2-5+deb9u3
2022-11-27 18:32:01 configure libwrap0:armhf 7.6.q-26 <none>
2022-11-27 18:32:01 status unpacked libwrap0:armhf 7.6.q-26
2022-11-27 18:32:02 status half-configured libwrap0:armhf 7.6.q-26
2022-11-27 18:32:02 status installed libwrap0:armhf 7.6.q-26
2022-11-27 18:32:02 configure mime-support:all 3.60 <none>
2022-11-27 18:32:02 status unpacked mime-support:all 3.60
2022-11-27 18:32:02 status unpacked mime-support:all 3.60
2022-11-27 18:32:02 status unpacked mime-support:all 3.60
2022-11-27 18:32:02 status half-configured mime-support:all 3.60
2022-11-27 18:32:02 status installed mime-support:all 3.60
2022-11-27 18:32:02 configure ncurses-term:all 6.0+20161126-1+deb9u2 <none>
2022-11-27 18:32:02 status unpacked ncurses-term:all 6.0+20161126-1+deb9u2
2022-11-27 18:32:02 status half-configured ncurses-term:all 6.0+20161126-1+deb9u2
2022-11-27 18:32:02 status installed ncurses-term:all 6.0+20161126-1+deb9u2
2022-11-27 18:32:02 configure libssl1.0.0:armhf 1.0.1t-1+deb8u8 <none>
2022-11-27 18:32:02 status unpacked libssl1.0.0:armhf 1.0.1t-1+deb8u8
2022-11-27 18:32:03 status half-configured libssl1.0.0:armhf 1.0.1t-1+deb8u8
2022-11-27 18:32:05 status installed libssl1.0.0:armhf 1.0.1t-1+deb8u8
2022-11-27 18:32:05 configure openssl:armhf 1.0.1t-1+deb8u8 <none>
2022-11-27 18:32:05 status unpacked openssl:armhf 1.0.1t-1+deb8u8
2022-11-27 18:32:05 status unpacked openssl:armhf 1.0.1t-1+deb8u8
2022-11-27 18:32:05 status half-configured openssl:armhf 1.0.1t-1+deb8u8
2022-11-27 18:32:05 status installed openssl:armhf 1.0.1t-1+deb8u8
2022-11-27 18:32:05 configure ca-certificates:all 20200601~deb9u2 <none>
2022-11-27 18:32:05 status unpacked ca-certificates:all 20200601~deb9u2
2022-11-27 18:32:05 status half-configured ca-certificates:all 20200601~deb9u2
2022-11-27 18:32:39 status installed ca-certificates:all 20200601~deb9u2
2022-11-27 18:32:39 status triggers-pending ca-certificates:all 20200601~deb9u2
2022-11-27 18:32:39 configure kbd:armhf 2.0.3-2+b1 <none>
2022-11-27 18:32:39 status unpacked kbd:armhf 2.0.3-2+b1
2022-11-27 18:32:40 status half-configured kbd:armhf 2.0.3-2+b1
2022-11-27 18:32:40 status installed kbd:armhf 2.0.3-2+b1
2022-11-27 18:32:40 configure libklibc:armhf 2.0.4-9+deb9u1 <none>
2022-11-27 18:32:40 status unpacked libklibc:armhf 2.0.4-9+deb9u1
2022-11-27 18:32:40 status half-configured libklibc:armhf 2.0.4-9+deb9u1
2022-11-27 18:32:40 status installed libklibc:armhf 2.0.4-9+deb9u1
2022-11-27 18:32:40 configure klibc-utils:armhf 2.0.4-9+deb9u1 <none>
2022-11-27 18:32:40 status unpacked klibc-utils:armhf 2.0.4-9+deb9u1
2022-11-27 18:32:40 status half-configured klibc-utils:armhf 2.0.4-9+deb9u1
2022-11-27 18:32:40 status installed klibc-utils:armhf 2.0.4-9+deb9u1
2022-11-27 18:32:40 configure libexpat1:armhf 2.2.0-2+deb9u5 <none>
2022-11-27 18:32:40 status unpacked libexpat1:armhf 2.2.0-2+deb9u5
2022-11-27 18:32:40 status half-configured libexpat1:armhf 2.2.0-2+deb9u5
2022-11-27 18:32:40 status installed libexpat1:armhf 2.2.0-2+deb9u5
2022-11-27 18:32:40 configure libnl-3-200:armhf 3.2.27-2 <none>
2022-11-27 18:32:40 status unpacked libnl-3-200:armhf 3.2.27-2
2022-11-27 18:32:40 status unpacked libnl-3-200:armhf 3.2.27-2
2022-11-27 18:32:40 status unpacked libnl-3-200:armhf 3.2.27-2
2022-11-27 18:32:40 status half-configured libnl-3-200:armhf 3.2.27-2
2022-11-27 18:32:40 status installed libnl-3-200:armhf 3.2.27-2
2022-11-27 18:32:40 configure libnl-genl-3-200:armhf 3.2.27-2 <none>
2022-11-27 18:32:40 status unpacked libnl-genl-3-200:armhf 3.2.27-2
2022-11-27 18:32:40 status half-configured libnl-genl-3-200:armhf 3.2.27-2
2022-11-27 18:32:40 status installed libnl-genl-3-200:armhf 3.2.27-2
2022-11-27 18:32:41 configure libx11-data:all 2:1.6.4-3+deb9u4 <none>
2022-11-27 18:32:41 status unpacked libx11-data:all 2:1.6.4-3+deb9u4
